477
416
479
531
627
532
289
727
525
540
526
530
473
430
483
914
799
409
355
383
363
277
569
563
250
403
397
233
376
359
722
294
313
334
368
387
237
357
369
421
352
598
349
407
482
295
242
420
1001
290
605
470
223
222
530
176
327
417
358
231
963
293
370
438
544
319
400
203
339
253
304
360
333
416
471
305
289
266
440
386
407
278
294
393
329
279
422
306
378
583
350
330
520
374
338
313
416
362
295
337
