519
417
429
317
502
302
473
285
418
686
391
356
335
252
557
624
422
441
317
375
459
345
343
341
248
853
379
358
522
687
417
315
257
401
545
382
295
335
356
403
389
509
381
285
365
390
557
524
444
285
287
505
394
538
240
522
460
365
338
425
564
406
306
367
275
321
443
329
356
346
684
626
334
334
334
432
445
468
283
372
338
367
452
360
571
242
518
322
321
302
343
409
377
391
220
364
453
296
394
444
